Nome,Marca,Ano,Preco_Num,RAM_Num,Specs_Completa,Armazenamento_Num,Bateria_Num,Url
Xiaomi 14T Pro,Xiaomi,26/09/2024,0.0,12.0,"Smartphone: Xiaomi 14T Pro. Marca: Xiaomi. Lançamento: 26/09/2024. Status: Verificado. Data lançamento: 26/09/2024. Outras informações: Dimensões. Dimensões: 160.4 x 75.1 x 8.4 mm. Peso: 209 g. Construção: Vidro Frontal   e Frame de alumínio. Chip: Nano-SIM, Dual SIM (Nano-SIM, dual stand-by) e eSIM. Proteção Água: IP68. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: MediaTek Dimensity 9300 Plus. CPU: Octa-core (1x3.4 GHz Cortex-X4 e 3x2.85 GHz Cortex-X4 e 4x2.0 GHz Cortex-A720). GPU: Immortalis-G720 MC12. Memórias: Memória RAM. Memória RAM: 12 GB. Armazenamento: 256 GB,512 GBe1 TB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: OLED. Tela - Tamanho: 6.67. Tela - Resolução: 1220 x 2712 pixels. Tela - Densidade: 446 ppi. Tela - Frequência: 144Hz. Tela - Extras: Dolby Vision, 68B Colors, 1600 nits (HBM), 4000 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.7, 23mm (wide), OIS   e PDAF. 2ª câmera: 50 MP, f/1.9, 50mm (telephoto), 2x zoom ótico  e PDAF. 3ª câmera: 12 MP, f/2.2, 15mm (ultrawide), 1/3.06. Câmera - Extras: Lentes Leica, Flash LED, HDR e Panorama. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, (wide). Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Carregador: 50W Wireless e 120W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi Direct, Dual Band e Wi-Fi 802.11 a/b/g/n/ac/6/7. Bluetooth: 5.4, LHDC,  LE e A2DP. GPS: GPS, QZSS, BDS, GLONASS, GALILEO e NacIV. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: USB. USB: OTG e USB Type-C 2.0. Infravermelho: Sim. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",1.0,5000.0,https://www.oficinadanet.com.br/smartphones/xiaomi-14t-pro
Xiaomi Redmi Note 14 (China),Xiaomi,26/09/2024,0.0,12.0,"Smartphone: Xiaomi Redmi Note 14 (China). Marca: Xiaomi. Lançamento: 26/09/2024. Data lançamento: 26/09/2024. Outras informações: Dimensões. Dimensões: 162.4 x 75.7 x 8 mm. Peso: 190g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP64. Dobrável: Não. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Mediatek Dimensity 7025 Ultra (6 nm). CPU: Octa-core (2x2.5 GHz Cortex-A78 e 6x2.0 GHz Cortex-A55). GPU: IMG BXM-8-256. Memórias: Memória RAM. Memória RAM: 6 GB,8 GBe12 GB. Armazenamento: 128 GBe256 GB. Tela: Tela - Tipo. Tela - Tipo: OLED. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 395 ppi. Tela - Proteção: Corning Gorilla Glass 5. Tela - Extras: 2100 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.5, (wide), PDAF e OIS. 2ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: Panorama, HDR e LED Flash. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP. Bateria: 5110 mAh. Carregador: 45W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: dual-band, Wi-Fi 802.11 a/b/g/n/ac  e Wi-Fi Direct. Bluetooth: A2DP,  LE e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. Som: Estéreo. 3.5mm jack: Sim. Outros: USB. USB: USB Type-C 2.0. Infravermelho: Sim. Sensores: Impressão digital (lateral), Proximidade Virtual, Bússola e Acelerômetro.",256.0,5110.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-note-14
Xiaomi Redmi Note 14 Pro,Xiaomi,26/09/2024,1779.0,16.0,"Smartphone: Xiaomi Redmi Note 14 Pro. Marca: Xiaomi. Lançamento: 26/09/2024. Data lançamento: 26/09/2024. Menor preço histórico: R$ 1.299,00. Preço atual: R$ 1.779,00. Outras informações: Dimensões. Dimensões: 162.5 x 74.7 x 8.7 mm. Peso: 210.8 g. Chip: Dual SIM (Nano-SIM, dual stand-by), Nano-SIM e eSIM. Proteção Água: IP69K e IP68. Dobrável: Não. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 7s Gen 3 (4 nm). CPU: Octa-core (1x2.5 GHz Cortex-A720 e 3x2.4 GHz Cortex-A720 e 4x1.8 GHz Cortex-A520). GPU: Adreno 710. Memórias: Memória RAM. Memória RAM: 12 GBe16 GB. Armazenamento: 256 GBe512 GB. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1220 x 2712 pixels. Tela - Densidade: 446 ppi. Tela - Frequência: 120Hz. Tela - Proteção: Corning Gorilla Glass Victus 2. Tela - Extras: Dolby Vision, 68B Colors, 3000 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.6, (wide), 1/1.55, PDAF e OIS. 2ª câmera: 50 MP, f/2.0, 60mm (telephoto), 2.5x optical zoom e PDAF. 3ª câmera: 8 MP, f/2.2, 120˚ (ultrawide), 1/4.0. Câmera - Extras: LED Flash, Panorama e HDR. Vídeo: FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 20 MP. Câmera Frontal - Extras: HDR e panorama. Bateria: 6200 mAh. Carregador: 90W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: dual-band, Wi-Fi 802.11 a/b/g/n/ac  e Wi-Fi Direct. Bluetooth: A2DP,  LE e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. NFC: Sim (dependendo da região). Som: Estéreo. Outros: USB. USB: On-The-Go e USB Type-C 2.0. Infravermelho: Sim. Sensores: Proximidade (ultrassônico), Giroscópio, Bússola, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,6200.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-note-14-pro
Xiaomi Redmi 14C,Xiaomi,30/08/2024,795.0,8.0,"Smartphone: Xiaomi Redmi 14C. Marca: Xiaomi. Lançamento: 30/08/2024. Status: Lançamento. Data lançamento: 30/08/2024. Preço de lançamento: R$ 1.699,00. Menor preço histórico: R$ 759,99. Preço atual: R$ 795,00. Outras informações: Dimensões. Dimensões: 171.9 x 77.8 x 8.2 mm. Peso: 204 g. Chip: Nano-SIM e Secundário (Nano-SIM). Proteção Água: Proteção a respingos. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Mediatek Helio G81 Ultra. CPU: Octa-core (2x2.0 GHz Cortex-A75 e 6x1.7 GHz Cortex-A55). GPU: Mali-G52 MC2. Memórias: Memória RAM. Memória RAM: 4 GBe8 GB. Armazenamento: 256 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.88. Tela - Resolução: 720 x 1640. Tela - Frequência: 120Hz. Tela - Densidade: 260 ppi. Tela - Proteção: Corning Gorilla Glass 3. Tela - Extras: 600 nits (HBM). Câmera principal: 50 MP, f/1.8, (wide) e PDAF. Câmera - Extras: HDR e Flash LED. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.0, (wide). Bateria: 5160 mAh. Carregador: 18W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac. Bluetooth: 5.4, LE e A2DP. GPS: GPS, BDS, GLONASS e GALILEO. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Impressão digital (lateral), Acelerômetro, Proximidade Virtual e Bússola.",256.0,5160.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-14c
Xiaomi POCO M6 Plus,Xiaomi,01/08/2024,0.0,8.0,"Smartphone: Xiaomi POCO M6 Plus. Marca: Xiaomi. Lançamento: 01/08/2024. Status: Lançamento. Data lançamento: 01/08/2024. Outras informações: Dimensões. Dimensões: 168.6 x 76.3 x 8.3 mm. Peso: 205 g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP53. Dobrável: Não. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 4 Gen 2 (4 nm). CPU: Octa-core (2x2.2 GHz Cortex-A78 e 6x2.0 GHz Cortex-A55). GPU: Adreno 613. Memórias: Memória RAM. Memória RAM: 6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: LCD. Tela - Tamanho: 6.79. Tela - Resolução: 1080 x 2460 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 396 ppi. Tela - Proteção: Corning Gorilla Glass. Tela - Extras: 550 nits. Câmera principal: 108 MP, f/1.75, 28mm (wide) e PDAF. 2ª câmera: 2 MP (macro). Câmera - Extras: Flash LED e HDR. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.2, (wide). Câmera Frontal - Extras: HDR. Bateria: 5030 mAh. Carregador: 33W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: LE, A2DP e 5.3. GPS: GPS, GALILEO, BDS e GLONASS. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C. Infravermelho: Sim. Sensores: Impressão digital (lateral), Acelerômetro e Bússola.",256.0,5030.0,https://www.oficinadanet.com.br/smartphones/xiaomi-poco-m6-plus
Xiaomi Redmi 13 5G,Xiaomi,09/07/2024,0.0,8.0,"Smartphone: Xiaomi Redmi 13 5G. Marca: Xiaomi. Lançamento: 09/07/2024. Status: Lançamento. Data lançamento: 09/07/2024. Outras informações: Dimensões. Dimensões: 168.6 x 76.3 x 8.2 mm. Peso: 193 g. Construção: Vidro Frontal   e Vidro traseiro. Chip: Híbrido Dual SIM. Proteção Água: IP53. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 4 Gen 2 (4 nm). CPU: Octa-core (2x2.2 GHz Cortex-A78 e 6x2.0 GHz Cortex-A55). GPU: Adreno 613. Memórias: Memória RAM. Memória RAM: 6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.79. Tela - Resolução: 1080 x 2460 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 396 ppi. Tela - Proteção: Corning Gorilla Glass 3. Câmera principal: 108 MP, f/1.8, (wide)  e PDAF. Câmera - Extras: HDR e Flash LED. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.5, (wide). Câmera Frontal - Extras: HDR. Bateria: 5030 mAh. Carregador: 33W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: A2DP, LE e 5.3. GPS: GPS, BDS, GALILEO e GLONASS. NFC: Sim (dependendo da região). Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. USB: Tipo-C. Infravermelho: Sim. Sensores: Impressão digital (lateral), Proximidade Virtual, Bússola e Acelerômetro.",256.0,5030.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-13-5g
Xiaomi 14 Civi,Xiaomi,12/06/2024,0.0,12.0,"Smartphone: Xiaomi 14 Civi. Marca: Xiaomi. Lançamento: 12/06/2024. Status: Lançamento. Data lançamento: 12/06/2024. Outras informações: Dimensões. Dimensões: 157.2 x 72.8 x 7.5 mm. Peso: 177.6 g. Construção: Traseira de polímero, Vidro Frontal (Gorilla Glass Victus 2) e Frame de alumínio. Chip: Dual SIM (Nano-SIM, dual stand-by). Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 8s Gen 3 (4 nm). CPU: Octa-core (1x3.0 GHz Cortex-X4 e 3x3.2 GHz Cortex-A720 e 2x3.0 GHz Cortex-A720 e 2x2.3 GHz Cortex-A520). GPU: Adreno 735. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: LTPO AMOLED. Tela - Tamanho: 6.55. Tela - Resolução: 1236 x 2750 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 460 ppi. Tela - Proteção: Corning Gorilla Glass Victus 2. Tela - Extras: Dolby Vision, 68B Colors, 3000 nits (pico) e HDR10 Plus. Câmera principal: 50 MP, f/1.6, 25mm (wide) e PDAF. 2ª câmera: 50 MP, f/2.0, 50mm (telephoto). 3ª câmera: 12 MP, f/2.2, 15mm, 120˚ (ultrawide). Câmera - Extras: Lentes Leica, HDR, Panorama e Flash Dual-LED. Vídeo: FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: AF   e 32 MP, f/2.0, 26mm (wide), 1/2.8. Câmera Frontal - Extras: 32 MP, f/2.4, 100˚ (ultrawide). Bateria: 4700 mAh. Carregador: 67W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6. Bluetooth: 5.4, LE e A2DP. GPS: NaviC, GPS, GALILEO, BDS e GLONASS. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Espectro de cores, Bússola, Giroscópio, Acelerômetro, Proximidade e Impressão digital (sob a tela, óptico).",512.0,4700.0,https://www.oficinadanet.com.br/smartphones/xiaomi-14-civi
Xiaomi POCO M6 4G,Xiaomi,10/06/2024,0.0,8.0,"Smartphone: Xiaomi POCO M6 4G. Marca: Xiaomi. Lançamento: 10/06/2024. Status: Lançamento. Data lançamento: 10/06/2024. Outras informações: Dimensões. Dimensões: 168.6 x 76.3 x 8.3 mm. Peso: 205 g. Construção: Frame em plástico e Vidro Frontal. Chip: Híbrido Dual SIM. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Mediatek Helio G91 Ultra. CPU: Octa-core (2x2.0 GHz Cortex-A75 e 6x1.8 GHz Cortex-A55). GPU: Mali-G52 MC2. Memórias: Memória RAM. Memória RAM: 6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.79. Tela - Resolução: 1080 x 2460 pixels. Tela - Frequência: 90Hz. Tela - Densidade: 396 ppi. Tela - Extras: 550 nits. Câmera principal: 108 MP, f/1.8, (wide)  e PDAF. 2ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: Flash LED e HDR. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, f/2.5. Bateria: 5030 mAh. Carregador: 33W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: 5.4,  LE e A2DP. GPS: A-GPS, GALILEO, BDS e GLONASS. NFC: Sim (dependendo da região). Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Impressão digital (lateral), Acelerômetro, Proximidade Virtual e Bússola.",256.0,5030.0,https://www.oficinadanet.com.br/smartphones/xiaomi-poco-m6-4g
Xiaomi Redmi 13,Xiaomi,03/06/2024,0.0,8.0,"Smartphone: Xiaomi Redmi 13. Marca: Xiaomi. Lançamento: 03/06/2024. Status: Lançamento. Data lançamento: 03/06/2024. Outras informações: Dimensões. Dimensões: 168.6 x 76.3 x 8.2 mm. Peso: 198.5 g. Construção: Vidro traseiro, Frame em plástico e Vidro Frontal. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP53. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Mediatek Helio G91 Ultra. CPU: Octa-core (2x2.0 GHz Cortex-A75 e 6x1.8 GHz Cortex-A55). GPU: Mali-G52 MC2. Memórias: Memória RAM. Memória RAM: 6 GBe8 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: microSDXC. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.79. Tela - Resolução: 1080 x 2400. Tela - Frequência: 90Hz. Tela - Densidade: 388 ppi. Câmera principal: 108 MP, (wide), 1/1.52 e PDAF. 2ª câmera: 2 MP, (depth). Câmera - Extras: HDR e Flash LED. Vídeo: FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 13 MP, (wide). Bateria: 5030 mAh. Carregador: 33W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: A2DP, LE e 5.3. GPS: GPS, GALILEO, GLONASS e BDS. NFC: Sim (dependendo da região). Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. USB: Tipo-C. Infravermelho: Sim. Sensores: Impressão digital (lateral), Proximidade Virtual, Bússola, Acelerômetro e Giroscópio.",256.0,5030.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-13
Xiaomi Redmi A3x,Xiaomi,24/05/2024,0.0,3.0,"Smartphone: Xiaomi Redmi A3x. Marca: Xiaomi. Lançamento: 24/05/2024. Status: Lançamento. Data lançamento: 24/05/2024. Outras informações: Construção. Construção: Vidro traseiro, Frame em plástico e Vidro frontal (Gorilla Glass 3). Chip: Dual SIM (Nano-SIM, dual stand-by). Plataforma: Sistema. Sistema: MIUI e Android 13. Processador: Unisoc T603. CPU: Octa-core. Memórias: Memória RAM. Memória RAM: 3 GB. Armazenamento: 64 GB. Armazenamento Extra: microSDXC (slot dedicado). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.71. Tela - Resolução: 720 x 1650 pixels. Tela - Frequência: 90Hz. Tela - Densidade: 268 ppi. Tela - Proteção: Corning Gorilla Glass 3. Câmera principal: 8 MP, f/2.0, (wide). 2ª câmera: 0.08 MP, (lente auxiliar). Câmera - Extras: Flash LED e HDR. Vídeo: HDR e FULLHD - 30fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 5 MP, f/2.2, (wide). Bateria: 5000 mAh. Carregador: 10W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Sim. Bluetooth: Sim. GPS: GPS, BDS, GLONASS e GALILEO. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Sim. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral).",64.0,5000.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-a3x
Xiaomi POCO F6,Xiaomi,23/05/2024,2199.0,12.0,"Smartphone: Xiaomi POCO F6. Marca: Xiaomi. Lançamento: 23/05/2024. Status: Verificado. Data lançamento: 23/05/2024. Menor preço histórico: R$ 2.177,01. Preço atual: R$ 2.199,00. Outras informações: Dimensões. Dimensões: 160.5 x 74.4 x 7.8mm. Peso: 179 g. Construção: Vidro Frontal   e Plástico na traseira. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP64. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 8s Gen 3 (4 nm). CPU: Octa-core (1x3.0 GHz Cortex-X4 e 3x3.2 GHz Cortex-A720 e 2x3.0 GHz Cortex-A720 e 2x2.3 GHz Cortex-A520). GPU: Adreno 735. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Tipo de Memória RAM: UFS 4.0 e LPDDR4X. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1220 x 2712 pixels. Tela - Densidade: 446 ppi. Tela - Frequência: 120Hz. Tela - Proteção: Corning Gorilla Glass Victus. Tela - Extras: Dolby Vision, 68B Colors, HDR10 Plus e 2400 nits (pico). Câmera principal: 50 MP, f/1.6, (wide), 1/1.95, OIS   e PDAF. Sensor câmera principal: Sony IMX882. 2ª câmera: 8 MP, f/2.2, 120˚ (ultrawide), 1/4. Sensor câmera secundária: Sony IMX355. Câmera - Extras: Panorama, Flash LED e HDR. Vídeo: FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 20 MP, f/2.2. Câmera Frontal - Extras: panorama e HDR. Bateria: 5000 mAh. Carregador: 90W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Dual Band e Wi-Fi 802.11 a/b/g/n/ac/ax. Bluetooth: 5.4, A2DP e LE. GPS: GPS, QZSS, GLONASS, BDS e GALILEO. NFC: Sim. Som: Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Impressão digital (lateral), Proximidade, Giroscópio, Acelerômetro e Bússola.",512.0,5000.0,https://www.oficinadanet.com.br/smartphones/xiaomi-poco-f6
Xiaomi POCO F6 Pro,Xiaomi,23/05/2024,3049.0,16.0,"Smartphone: Xiaomi POCO F6 Pro. Marca: Xiaomi. Lançamento: 23/05/2024. Status: Lançamento. Data lançamento: 23/05/2024. Menor preço histórico: R$ 3.049,00. Preço atual: R$ 3.049,00. Outras informações: Dimensões. Dimensões: 160.9 x 75 x 8.2 mm. Peso: 209 g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP54. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm Snapdragon 8 Gen 2 (4 nm) SM8550. CPU: Octa-core (1x3.2 GHz Cortex-X3 e 2x2.8 GHz Cortex-A715 e 2x2.8 GHz Cortex-A710 e 3x2.0 GHz Cortex-A510). GPU: Adreno 740. Memórias: Memória RAM. Memória RAM: 12 GBe16 GB. Armazenamento: 256 GB,512 GBe1 TB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1440 x 3200 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 526 ppi. Tela - Extras: Dolby Vision, 68B Colors, 1200 nits (HBM), 700 nits (digitando), HDR 10 Plus e 4000 nits (pico). Câmera principal: 50 MP, f/1.6, (wide), 1/1.55, PDAF e OIS. 2ª câmera: 8 MP, f/2.2, (ultrawide). 3ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: HDR, Panorama e Flash Dual-LED. Vídeo: gyro-EIS e FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, (wide), 1.0µm. Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Carregador: 120W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Dual Band e Wi-Fi 802.11 a/b/g/n/ac/6/7. Bluetooth: LE, A2DP e 5.3. GPS: GPS, NaviC, BDS, GALILEO e GLONASS. NFC: Sim (dependendo da região). Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Proximidade, Bússola, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",1.0,5000.0,https://www.oficinadanet.com.br/smartphones/xiaomi-poco-f6-pro
Xiaomi Redmi Note 13R,Xiaomi,17/05/2024,0.0,12.0,"Smartphone: Xiaomi Redmi Note 13R. Marca: Xiaomi. Lançamento: 17/05/2024. Status: Lançamento. Data lançamento: 17/05/2024. Outras informações: Dimensões. Dimensões: 168.6 x 76.3 x 8.2 mm. Peso: 205 g. Construção: Frame em plástico, Vidro traseiro e Vidro Frontal. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP53. Plataforma: Sistema. Sistema: Android 14 e HyperOS. Processador: Qualcomm SM4450 Snapdragon 4 Plus Gen 2 (4 nm). CPU: Octa-core (2x2.3 GHz Cortex-A78 e 6x1.95 GHz Cortex-A55). GPU: Adreno 613. Memórias: Memória RAM. Memória RAM: 6 GB,8 GBe12 GB. Armazenamento: 128 GB,256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.79. Tela - Resolução: 1080 x 2460 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 396 ppi. Tela - Extras: 550 nits. Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. 2ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: HDR, Flash LED e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, (wide), 1/4.0. Bateria: 5030 mAh. Carregador: 33W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: A2DP, LE e 5.3. GPS: A-GPS, GLONASS, BDS e GALILEO. NFC: Sim. Som: Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. USB: On-The-Go, Tipo-C e 2.0. Infravermelho: Sim. Sensores: Impressão digital (lateral), Bússola, Proximidade Virtual e Acelerômetro.",512.0,5030.0,https://www.oficinadanet.com.br/smartphones/xiaomi-redmi-note-13r
